hole_id,fail_in_1,fail_in_3,fail_in_5,mfcc_1_mean,mfcc_1_std,mfcc_1_min,mfcc_1_max,mfcc_2_mean,mfcc_2_std,mfcc_2_min,mfcc_2_max,mfcc_3_mean,mfcc_3_std,mfcc_3_min,mfcc_3_max,mfcc_4_mean,mfcc_4_std,mfcc_4_min,mfcc_4_max,mfcc_5_mean,mfcc_5_std,mfcc_5_min,mfcc_5_max,mfcc_6_mean,mfcc_6_std,mfcc_6_min,mfcc_6_max,mfcc_7_mean,mfcc_7_std,mfcc_7_min,mfcc_7_max,mfcc_8_mean,mfcc_8_std,mfcc_8_min,mfcc_8_max,mfcc_9_mean,mfcc_9_std,mfcc_9_min,mfcc_9_max,mfcc_10_mean,mfcc_10_std,mfcc_10_min,mfcc_10_max,mfcc_11_mean,mfcc_11_std,mfcc_11_min,mfcc_11_max,mfcc_12_mean,mfcc_12_std,mfcc_12_min,mfcc_12_max,mfcc_13_mean,mfcc_13_std,mfcc_13_min,mfcc_13_max,mfcc_14_mean,mfcc_14_std,mfcc_14_min,mfcc_14_max,mfcc_15_mean,mfcc_15_std,mfcc_15_min,mfcc_15_max,mfcc_16_mean,mfcc_16_std,mfcc_16_min,mfcc_16_max,mfcc_17_mean,mfcc_17_std,mfcc_17_min,mfcc_17_max,mfcc_18_mean,mfcc_18_std,mfcc_18_min,mfcc_18_max,mfcc_19_mean,mfcc_19_std,mfcc_19_min,mfcc_19_max,mfcc_20_mean,mfcc_20_std,mfcc_20_min,mfcc_20_max
14,0.0,0.0,0.0,-480.33176,100.50471,-640.21124,-286.19336,82.146416,47.577667,-37.065697,171.05423,-43.729733,22.39856,-111.538635,14.609317,3.6844857,10.016545,-34.007805,39.02419,-30.338196,9.432609,-65.68051,10.464611,31.152855,10.443903,-2.7785707,65.29453,-1.8994784,15.965414,-47.13758,40.55641,5.367016,22.502018,-47.166927,57.683365,-4.398569,12.841763,-46.655563,30.556473,0.9237953,6.1455564,-21.895082,32.008728,-12.259413,9.688071,-42.959614,16.718464,4.258905,9.786352,-28.80233,34.06161,-20.699774,13.201022,-69.25847,12.819078,-16.81258,8.9367285,-47.49298,18.466188,-6.188239,7.5727367,-31.321865,18.359612,-10.286684,6.45913,-38.27424,14.366314,1.4227686,10.282162,-31.549587,29.07466,2.3383021,10.9626875,-32.292503,37.665245,-26.33594,8.306174,-55.88378,-1.1332598,2.84546,7.192344,-25.217983,33.736046
15,0.0,0.0,0.0,-457.44424,98.94389,-646.29456,-272.7888,71.86065,50.36262,-36.1261,171.38928,-44.09697,24.376396,-106.30706,13.197702,4.576702,9.479089,-37.92486,46.077198,-31.567682,9.723283,-63.123917,-0.29313087,30.81451,9.488104,-4.9513483,69.17962,-3.785463,17.543924,-46.521782,48.774315,9.633083,21.744417,-45.876144,56.019085,-6.4891567,13.566019,-42.885834,30.631927,1.227885,6.058918,-23.433317,24.688055,-11.066592,8.937455,-41.93714,18.31916,3.9597552,9.222004,-29.154697,39.334435,-23.377516,13.178433,-61.65818,9.610868,-14.984081,9.613836,-47.363632,13.626911,-7.1882644,7.926797,-38.134003,22.181768,-9.119913,6.653626,-37.418457,17.515512,1.372115,10.914721,-30.073067,32.03432,2.3075864,11.785508,-28.98579,37.943832,-28.617846,8.634918,-56.586727,-1.6397438,3.970168,6.794687,-22.338503,35.36202
16,0.0,0.0,0.0,-477.03873,102.2857,-651.35394,-296.2239,78.13092,46.43693,-34.9284,166.60533,-43.113277,22.732115,-109.00281,18.511713,4.512556,9.929052,-36.25235,47.278793,-28.412573,8.717167,-60.40487,0.66374373,29.862143,9.842255,-0.7156193,64.072044,-4.824261,16.911806,-56.617798,34.606457,8.354986,23.81908,-50.864735,56.85093,-5.591602,13.439996,-42.072163,34.831036,0.612556,6.576765,-25.348528,33.465782,-13.559119,8.312966,-40.212852,13.149583,4.5244656,8.480586,-30.792751,33.647385,-19.061382,12.968935,-62.26406,12.845528,-16.45825,9.492018,-45.544792,16.352737,-5.8995314,8.737343,-33.14559,21.396189,-10.159441,6.6260123,-34.447548,19.624886,2.714816,10.161019,-31.116787,35.97676,-0.751981,11.256165,-31.524075,34.26671,-27.432209,8.306122,-58.87017,-2.8998241,5.1677456,6.500383,-18.894032,30.792446
17,0.0,0.0,1.0,-464.90158,96.13919,-649.48553,-286.63562,77.46925,49.928673,-36.390717,164.88611,-45.020195,23.202082,-106.58603,9.69091,5.540027,10.133734,-30.48656,41.795708,-28.661093,8.710422,-58.107388,10.223829,31.722788,9.639404,-1.0665456,64.4258,-6.43909,16.93177,-50.218838,34.57603,11.992302,21.919136,-42.94079,56.974785,-6.057969,12.548612,-41.351814,32.96034,-0.524603,6.6932364,-25.0086,27.068623,-15.237507,8.097969,-44.03992,15.626514,5.470259,7.950352,-27.48528,38.80643,-20.827969,12.075049,-60.199112,10.809801,-17.41081,9.642931,-52.153698,15.975862,-7.4797807,8.844661,-35.482147,24.7052,-8.688597,6.977804,-38.034885,19.48848,1.390353,10.945314,-31.610949,35.701473,-1.21371,11.567879,-32.50733,36.05836,-28.007908,8.184352,-56.277203,1.6815324,4.6185637,6.524,-18.028688,30.96914
18,0.0,0.0,1.0,-469.7272,95.9429,-639.7563,-289.17017,75.2347,49.09814,-37.334843,162.43234,-44.029125,21.955378,-106.67058,14.180412,4.1643066,9.747113,-33.497784,41.787727,-27.88452,8.67401,-60.014397,13.531685,32.189754,9.703599,-3.3707008,71.53633,-5.645633,17.07373,-55.666344,35.360615,10.653712,23.079916,-45.770084,58.28083,-5.194917,13.421648,-44.40151,39.79216,0.14367862,8.414617,-27.825459,31.099705,-16.517754,7.252857,-42.351967,13.332517,4.2192516,7.6075125,-25.516048,32.148735,-16.39396,9.970565,-52.899384,20.388954,-19.28306,8.466419,-48.175472,13.655049,-5.811411,8.880231,-34.253296,26.374321,-7.68324,7.951871,-33.585163,27.942888,1.0708183,10.340756,-29.093412,32.42076,-3.2798195,9.519853,-32.819576,29.28815,-25.475363,7.515261,-53.55519,3.2164245,2.994581,7.757633,-29.163055,34.418587
19,0.0,1.0,1.0,-471.76718,97.25455,-647.59204,-294.25385,76.84933,45.841984,-30.852585,155.56673,-42.26046,22.996086,-107.93173,21.300549,4.2978964,9.498136,-32.781555,36.334835,-27.346684,8.224775,-58.378685,-0.22503734,31.185684,9.973258,1.0386353,62.495228,-6.190628,17.22361,-52.91017,39.128304,9.53855,23.759806,-45.495117,58.9317,-3.8655972,12.403844,-45.73471,27.903801,-3.2511168,6.991593,-31.146774,25.661499,-15.782004,8.17561,-42.841385,15.617386,6.1603613,7.276239,-22.872631,30.578632,-18.779142,11.672408,-57.3873,12.075105,-16.839014,8.548341,-52.68606,12.717061,-5.1280556,8.5129385,-32.283844,27.356247,-9.36177,7.015707,-32.580482,17.347351,0.6099524,10.472408,-31.87716,33.489513,-0.509039,10.8791685,-31.59824,31.489922,-27.587711,8.049931,-56.5882,0.8209567,5.0000577,6.626991,-17.802288,33.327187
20,0.0,1.0,1.0,-470.21564,103.43448,-645.47565,-282.7199,74.61839,47.624294,-40.210438,175.20549,-43.871098,22.361076,-107.79895,13.914406,5.8556724,9.567093,-29.504805,51.47291,-28.37554,9.042929,-59.3565,8.438111,31.68874,10.6276,-3.5807552,73.66885,-6.4301143,16.950293,-52.434277,46.842613,9.696279,23.913713,-45.405685,57.83413,-4.913241,12.343726,-41.022907,33.453705,-1.6851773,6.8889256,-24.7841,27.007174,-16.073914,8.526771,-45.314026,16.501474,5.690296,8.129156,-25.838898,32.52735,-19.777567,12.564684,-58.790985,11.074974,-15.337833,9.26873,-46.87889,15.568618,-5.5416474,8.055834,-29.304272,22.617683,-9.59732,6.7745194,-32.817467,18.420185,0.6676971,10.415414,-35.061165,34.054436,-1.1993349,10.395218,-34.199425,29.679989,-26.85314,8.428859,-55.336555,-0.5683241,5.936041,6.632968,-14.700042,32.642387
21,1.0,1.0,1.0,-462.81912,101.23678,-642.7568,-285.334,74.55931,43.882984,-25.66129,146.2196,-43.383266,23.42185,-101.816536,15.155016,5.2473445,9.857971,-43.917694,34.76644,-27.98932,7.984103,-64.69324,-1.0321318,32.405285,10.901987,-0.76487195,65.97087,-7.927706,16.925785,-53.067787,32.764576,10.898287,23.523378,-51.553883,54.500607,-6.2959905,12.3244505,-46.301163,29.669147,-2.0596902,6.9861894,-27.69474,28.136234,-14.528855,8.323518,-46.185432,12.7783575,4.3358154,8.05009,-28.930496,31.582623,-20.412313,12.588702,-61.567696,11.271082,-15.788064,9.872364,-46.02481,15.993053,-3.6356566,8.0677,-31.057596,23.549904,-10.454926,6.6188364,-33.762596,16.754915,0.7467391,10.629913,-32.454388,33.052673,-0.73874277,10.530139,-33.960278,30.827904,-26.507687,8.308868,-56.943222,-1.0145407,5.468605,6.5399737,-19.887001,34.88967
22,1.0,1.0,1.0,-615.9867,102.14105,-768.1483,-313.56677,105.67836,21.703405,-33.232628,165.06705,-21.199053,27.240192,-112.13196,17.17325,-1.9710974,9.386094,-36.405106,48.08188,-21.51679,7.35668,-55.30256,4.709223,33.61977,8.848191,-5.4764132,68.54654,12.460472,15.539694,-52.185455,44.266533,-11.722404,18.510214,-44.937317,62.09472,7.6754274,11.683297,-43.76144,35.65586,8.040539,9.482711,-36.284115,33.868023,-11.238981,7.9707465,-42.236313,30.25998,6.3584714,7.829889,-28.505041,36.037666,-15.110063,7.3488874,-56.284065,12.333962,-17.507551,6.326535,-49.24893,4.435626,-0.03687308,7.9139686,-37.486008,24.947414,-11.857043,5.8849683,-34.63789,18.19749,1.36176,7.0119076,-32.27167,31.331608,-3.1367223,6.9470077,-31.955772,32.964348,-15.435996,8.231509,-49.4711,10.417322,6.318872,5.8664317,-23.548738,35.591923
1,0.0,0.0,0.0,-509.16324,77.46167,-636.75354,-397.72806,125.8545,20.605972,69.26319,178.182,-69.020256,25.941542,-127.79837,-19.222713,15.466789,8.7809725,-16.309338,46.484707,-31.205631,7.3762875,-60.920082,-4.8052382,20.841125,7.8442054,-8.883051,46.825676,11.883519,7.213927,-12.234519,38.866528,-3.426488,17.35913,-46.69732,32.859688,-1.3254673,7.840422,-26.965622,27.239092,3.2335062,6.376182,-18.4933,30.978092,-13.906967,9.505898,-44.276047,12.55176,4.659995,6.652712,-18.285202,34.025105,-10.138322,6.5021334,-34.05944,12.471411,-20.503906,6.217282,-44.54811,0.5761477,-4.5937114,10.365438,-33.15347,26.335197,-16.37196,5.523178,-45.445637,7.9381647,6.3762603,5.8442874,-22.849127,27.009949,-4.0113688,8.822189,-28.684105,23.492682,-17.506842,6.2637496,-39.049812,7.9204664,1.259826,7.0277166,-27.79517,26.695734
2,0.0,0.0,0.0,-476.90372,67.4586,-644.7203,-379.2773,121.88544,24.659664,22.261137,188.79272,-69.89132,24.243456,-115.696,-8.671422,6.374901,8.074215,-27.873112,34.504734,-31.28306,8.050561,-61.205284,-0.5724375,19.592329,9.355813,-11.252525,53.520355,13.360427,9.435436,-23.845688,45.59095,-1.8551434,15.752038,-45.954712,49.049706,-4.6392727,8.503477,-38.18626,35.623146,-1.2175257,7.4985805,-25.581047,26.00529,-9.84497,8.792915,-41.20697,15.516378,0.89192563,7.3234324,-26.408522,34.57472,-11.921848,6.682866,-36.350677,12.008134,-21.712818,6.809337,-49.939972,4.151279,-5.9507866,8.807656,-32.85266,23.458126,-17.093885,6.0370274,-38.49662,5.8546352,5.944156,5.947215,-15.281041,30.174768,-3.4556456,7.202053,-30.419704,20.342464,-17.911167,5.928454,-40.482174,3.693303,-1.1298455,6.175429,-23.613049,20.858448
3,0.0,0.0,0.0,-488.13104,62.75189,-650.8772,-327.813,124.31232,22.228342,9.239087,182.58365,-71.522354,21.362051,-119.41356,-6.097847,9.743014,9.798961,-37.74436,40.53813,-36.964542,7.927254,-65.47627,-2.3219938,24.570238,9.407883,-9.607737,63.29313,12.591565,8.920665,-33.057278,44.527493,-1.0887004,15.54859,-51.1942,50.589577,-5.740979,8.826186,-44.322647,27.788166,3.0847957,6.1120195,-21.581135,28.75188,-12.760902,8.936714,-45.009468,16.399883,3.4407,6.7759104,-25.100044,27.10965,-13.256045,6.5397396,-37.72142,11.244099,-19.895447,6.471516,-48.412636,2.6934552,-5.169576,7.3900847,-27.604897,20.856659,-17.124918,5.479926,-39.077965,5.2495575,5.093513,6.1327925,-22.928303,28.31854,-2.4229631,7.3266206,-30.451769,26.814577,-18.607107,6.1334057,-41.602493,4.3029175,-2.587835,7.1715145,-27.34919,25.94088
4,0.0,0.0,0.0,-500.56918,65.99452,-633.1481,-371.30035,119.97181,23.53481,4.044666,172.03616,-67.62033,21.555088,-116.64752,-13.109836,9.676561,8.942621,-28.74532,39.617912,-36.215347,8.651726,-68.33879,-5.947422,23.705616,10.344158,-15.231818,58.029373,13.302134,9.50332,-26.347235,40.594078,-4.372291,16.627972,-50.212254,44.246925,-5.404375,8.968427,-47.209312,25.569855,3.8370576,6.2056856,-20.84042,28.953028,-14.027197,9.404677,-45.297337,18.380434,3.464783,6.942394,-28.270771,29.880667,-13.20017,6.6387925,-38.675945,12.572449,-20.878103,6.608195,-51.199177,9.572058,-4.8023486,7.612629,-28.13374,23.70994,-15.966379,5.6034985,-36.581375,3.5452685,5.7027493,6.197158,-18.92664,29.676426,-2.8572862,7.7450047,-27.52982,25.53191,-19.748152,5.9976964,-46.486137,2.6805267,-2.0134387,7.218827,-24.111282,23.736837
5,0.0,0.0,0.0,-492.86905,62.349743,-636.29114,-350.1113,121.829094,26.89433,-9.737427,174.24197,-71.19385,20.449373,-122.07303,-13.920755,12.291381,10.104283,-28.820366,46.313232,-39.65235,7.9340525,-68.889435,-4.977741,26.337727,8.732159,-6.191042,59.31992,12.906356,9.825843,-26.86537,43.66208,1.4079945,16.868519,-54.475906,51.370743,-9.092853,9.6456585,-42.622673,27.591103,5.0025387,6.008598,-15.77704,32.55865,-13.163908,8.692441,-42.672302,17.947063,2.9000652,7.046715,-23.871262,26.9646,-13.172667,6.899054,-44.65586,11.391661,-22.126408,6.626645,-48.024117,4.541073,-5.3237257,7.620559,-30.98043,21.674511,-17.000568,5.572137,-38.26305,3.1417634,7.399777,6.866419,-27.85274,35.796463,-4.900021,8.890693,-31.255497,31.653408,-20.696089,6.281937,-46.656296,2.3568668,-1.5058081,6.711222,-27.845148,22.262045
6,0.0,0.0,0.0,-500.8427,67.79602,-643.37384,-353.18594,116.87001,26.748503,-10.147787,174.09225,-68.77683,20.648384,-118.68303,-3.871108,12.7251625,9.885009,-28.880049,42.813553,-38.592487,8.11449,-72.90695,-5.3131766,24.407892,9.544476,-8.353664,70.16705,12.626592,10.522419,-30.954006,48.0169,0.6811754,18.43243,-47.628445,50.245766,-9.291211,10.230717,-51.193134,32.916412,4.033361,6.2189755,-21.250902,32.79516,-14.614064,9.269929,-47.802635,15.88296,5.3259044,6.894002,-26.465647,27.442028,-14.119269,7.3268085,-43.599907,11.134778,-21.650633,6.819601,-47.658928,3.9905872,-6.0736117,7.8814483,-28.90373,21.43845,-14.674811,5.613921,-38.956024,6.254629,5.7525477,6.8356843,-24.987404,27.614353,-4.4963613,9.034275,-32.247818,28.964127,-20.983835,6.123026,-46.12345,0.73811626,-2.0168204,6.856482,-22.968664,26.514702
7,0.0,0.0,0.0,-496.4304,67.816,-643.7295,-330.9971,114.261116,30.978731,-14.777461,185.33722,-65.87416,20.560589,-122.723724,-3.7132785,12.385012,10.28318,-24.582771,43.45438,-35.008472,7.4603,-63.822895,-1.0799296,23.452108,8.928883,-7.3405685,58.16484,12.017151,11.374184,-35.83967,41.733017,1.3711933,18.716095,-49.39509,51.734085,-9.326537,10.272326,-44.96309,27.596924,1.5576932,6.116215,-18.580927,26.106937,-13.708382,8.761439,-41.698593,20.767033,4.562572,6.6751523,-24.26013,27.07647,-13.816102,7.564144,-47.64112,12.097579,-22.475271,6.54733,-49.793007,1.5519358,-6.4782734,8.092357,-30.756647,24.080181,-13.415491,5.8818936,-34.265755,13.580023,5.089741,7.238476,-26.511833,32.086826,-5.634876,9.306239,-33.41241,26.631535,-20.601196,6.394092,-52.557526,4.265769,-1.1493169,6.801466,-27.394045,25.494175
8,0.0,0.0,0.0,-494.7388,73.302795,-637.872,-309.3098,108.645706,33.346497,-13.814041,172.09906,-63.234512,21.283857,-114.5699,-3.4300969,12.041837,10.561474,-31.956226,48.83878,-34.11661,7.9717274,-60.780952,-1.3276792,23.87439,9.128609,-11.257183,52.218063,11.314244,12.008393,-36.694057,45.617508,0.23173976,19.337538,-51.5001,49.494423,-9.637099,10.493304,-44.245155,28.45287,0.9840694,6.489722,-21.470572,32.060196,-14.715772,8.940623,-45.730606,14.84879,5.9313393,6.6293335,-26.312881,30.3105,-14.653756,8.620967,-51.316208,17.078466,-23.521902,6.7043924,-51.44487,2.518867,-4.095456,7.976984,-29.99371,26.154278,-13.735624,5.856872,-39.201637,7.7533484,2.956499,7.544102,-28.418486,29.134222,-4.2110987,9.212251,-31.21612,28.715885,-21.499258,6.521595,-48.13984,3.177496,-0.5558831,6.793712,-25.501352,27.58615
9,0.0,0.0,0.0,-487.46365,74.54584,-642.2344,-304.11447,102.48028,40.522873,-47.37892,177.72134,-59.19417,21.421524,-117.687584,1.8722134,10.343868,10.214068,-25.678396,43.58988,-32.199646,7.840311,-60.681847,3.5200677,25.505657,9.368914,-7.7987423,56.91224,8.569931,13.0288105,-42.19635,47.267174,3.9389431,19.841736,-45.33143,53.097065,-10.073989,11.0249815,-44.08613,32.028976,0.52837074,6.6463094,-22.275288,33.952858,-12.923715,8.725189,-43.572495,16.832693,6.0646873,7.079557,-22.465696,35.627914,-16.18227,10.463658,-62.942383,13.96031,-24.379587,7.3071985,-51.6263,9.478771,-2.0932653,7.5225587,-28.299185,27.156254,-14.295033,6.2544394,-42.63385,15.779213,1.137655,8.433127,-36.624302,28.20289,-3.4206436,10.074084,-28.860378,29.700901,-21.760443,6.8587003,-49.066742,8.493277,-2.5629969,7.410655,-29.60347,30.25175
10,0.0,0.0,0.0,-485.27692,84.24636,-646.223,-295.58728,94.404686,43.010426,-36.0639,169.71599,-53.835106,21.202158,-106.70354,1.9649173,8.294178,10.418197,-33.03114,42.873432,-30.957424,8.365735,-62.023926,-4.3105197,24.035553,10.047307,-10.28366,59.604393,8.164161,15.02652,-42.47531,47.079697,3.0098019,22.000916,-44.414833,57.37812,-9.200977,12.110771,-46.858284,29.42123,0.9736243,6.6049366,-28.269371,35.533905,-13.476068,9.160755,-43.751522,14.617678,4.8945694,7.0188885,-27.14,35.86602,-16.512428,11.752784,-60.367702,16.043839,-23.949238,8.297288,-56.860638,8.280323,0.9104199,7.3349695,-28.888723,28.81876,-15.416782,6.26498,-39.822437,8.822359,0.9117521,8.572453,-30.249205,27.196945,-0.68599683,9.556496,-29.830679,30.479301,-23.347225,7.015324,-52.837933,2.5256152,-1.3648769,7.288681,-26.860353,26.929377
11,0.0,0.0,0.0,-474.91364,91.79745,-638.7312,-288.48932,89.694305,48.941055,-43.61283,183.9146,-53.545322,22.854422,-112.579636,6.4990425,8.716251,10.884992,-38.202938,42.047146,-33.316227,8.1668825,-67.08064,-7.6729794,25.155092,9.53295,-7.563245,56.764305,4.721014,15.825787,-43.046,43.925385,5.9766293,22.082994,-48.668804,50.354134,-9.707513,12.105319,-46.977303,26.882023,2.7289925,6.5197473,-25.60755,29.592026,-14.184729,9.024235,-45.12259,14.766326,4.745136,7.3031235,-22.792543,32.04138,-20.043533,13.040008,-64.04252,13.149555,-22.26827,8.668919,-51.44648,9.740324,-0.242044,7.285792,-30.34536,27.701221,-14.267674,6.7744894,-40.343662,11.433973,0.5015121,9.772638,-39.4568,28.061392,0.736346,10.458624,-33.20623,31.648165,-23.543337,7.2153087,-51.373386,2.4858842,-2.6110632,7.5975866,-29.354345,26.939188
12,0.0,0.0,0.0,-464.71786,90.29147,-642.5276,-282.1859,83.978134,50.95868,-36.307495,168.36649,-51.753735,23.094267,-107.25719,4.900251,7.3221197,11.096837,-38.90576,37.344933,-34.563232,8.412803,-66.646576,-3.8788075,26.480045,9.377242,-4.8594065,58.013615,3.5440145,16.673853,-46.663216,46.046604,8.404608,21.45998,-45.71808,50.80385,-11.401479,12.442797,-50.444176,22.274021,5.0195255,6.284897,-19.338732,28.539341,-13.837349,8.689736,-42.460327,13.502576,2.5771754,7.8868957,-30.91983,27.774231,-20.938786,13.092875,-61.833786,8.825216,-21.823719,9.036493,-55.012474,11.715259,-0.25150067,7.8422937,-28.528873,28.165602,-13.864294,6.3837276,-35.79538,11.731001,0.21793391,9.465455,-34.00593,31.722113,1.3877683,10.401623,-28.951357,33.689842,-24.99452,7.42969,-51.24804,2.3835144,-3.7066605,7.2574396,-29.525787,18.994911
13,0.0,0.0,0.0,-467.19916,95.51615,-635.00824,-276.719,81.14025,49.61565,-35.651833,168.61023,-49.13964,23.063564,-107.3264,4.519225,8.816169,10.078216,-30.484364,37.29062,-35.0291,8.641444,-70.5296,-7.0637207,25.442896,10.2786455,-6.948188,57.863968,4.9663377,17.198946,-46.237877,47.72145,6.741839,22.780258,-44.92028,55.902893,-10.710008,13.105573,-44.258316,26.849438,5.883078,6.5268745,-17.40467,36.48545,-13.5998125,9.5117235,-45.57538,16.56615,0.441507,8.709805,-31.946775,32.10696,-18.992828,13.309149,-63.225014,13.571255,-19.880285,8.960289,-47.81019,11.4063835,-0.48222798,7.6483803,-31.206062,25.82875,-14.873902,6.243852,-37.78264,11.564064,1.5079244,9.765189,-29.512709,32.578846,0.9866441,10.546727,-30.488155,31.06541,-26.164537,7.3105354,-52.2912,-0.05470562,-2.6608207,7.7948337,-27.824717,26.59554
14,0.0,0.0,0.0,-475.67456,98.71452,-640.1216,-281.5034,81.22451,49.471104,-40.707603,165.71118,-50.59051,21.798626,-123.389786,5.4199486,10.55918,9.141882,-22.696243,40.05939,-35.602406,8.866942,-66.54567,4.394359,25.13368,10.359891,-5.914714,56.96936,6.755183,15.309549,-37.62449,48.04496,4.4633455,22.958548,-43.754818,53.99675,-9.841379,12.981747,-46.238068,23.154999,5.391298,6.4222174,-20.821043,32.72295,-14.344966,9.383888,-43.977512,17.34268,-0.26401088,8.463481,-31.909584,30.00314,-17.987007,14.064034,-62.10314,16.413513,-19.254044,9.209495,-47.190056,16.026035,-1.0004476,7.6028576,-31.830536,25.23985,-14.75627,5.992872,-36.844128,8.3184395,2.2338963,9.848468,-29.361012,33.699387,0.88474476,10.282482,-27.806396,31.261967,-26.153372,7.7419696,-54.05788,0.7113762,-1.5958643,7.4923244,-27.53557,23.746813
15,0.0,0.0,0.0,-455.94656,94.917725,-633.05304,-287.3885,71.27323,52.87263,-37.41684,171.25691,-50.54389,24.061144,-109.529076,10.369214,10.333732,9.128177,-21.492748,41.424553,-36.628387,9.143732,-64.74962,-1.6415795,25.587858,9.440522,-6.5507765,59.68342,3.8069198,17.10202,-46.02207,50.141167,10.786864,22.093433,-43.967564,56.95984,-12.707363,13.1532345,-48.23977,32.662415,6.049849,6.254724,-18.126036,35.09218,-12.802837,9.003224,-48.21177,19.697489,-0.23968993,8.819622,-36.530975,31.722435,-21.005087,14.881128,-63.514053,15.393006,-17.83842,9.794489,-49.18253,14.741004,-1.5701755,7.5465794,-28.647514,25.989323,-14.318805,6.1437454,-38.78167,9.909931,2.2568595,10.041149,-30.710918,33.99446,1.0193639,11.061129,-34.338745,32.29465,-28.156967,7.997996,-56.70198,-1.5063229,-1.2004882,7.2229977,-24.061058,23.612595
16,0.0,0.0,0.0,-475.97675,97.38036,-632.27325,-278.38602,77.68552,47.06472,-36.439865,162.32199,-48.670597,21.81606,-105.302986,4.8572063,10.356597,9.505256,-30.528172,43.077927,-33.582916,8.377083,-70.55286,-1.7400706,24.261387,9.63964,-5.6428466,58.240128,3.230504,16.48443,-50.274216,48.00334,7.718963,24.634554,-48.704445,57.281925,-11.26015,13.220913,-51.31726,25.171467,5.8333206,6.715162,-21.162073,36.313354,-16.03564,8.654049,-46.820843,14.153462,0.99088556,7.8956184,-28.41009,28.933998,-17.74023,13.399033,-62.041805,15.12279,-19.20619,9.794466,-49.932083,18.258583,-0.7288154,8.150277,-26.22025,28.414665,-14.676199,6.2342706,-37.03004,8.030582,3.437409,9.347729,-26.195332,34.383327,-0.25419503,10.880841,-34.878353,32.453075,-27.537304,7.842258,-58.85244,4.458949,-0.9437912,7.0013843,-27.782448,25.377644
17,0.0,0.0,1.0,-463.55975,92.35762,-633.74713,-279.87384,77.3763,52.06789,-38.55507,164.74774,-50.89258,22.602352,-110.7823,-1.9015969,12.538555,9.652367,-29.829655,43.94713,-33.52516,8.344272,-61.47102,-4.834771,25.787317,9.568626,-6.129943,55.52423,3.0234947,16.764084,-42.11489,47.016228,9.929879,22.93605,-48.57578,63.75791,-10.772949,12.891816,-46.640182,26.379025,4.047118,6.898071,-23.299828,34.535023,-16.917421,7.8657146,-43.879013,13.373476,2.0618124,7.639657,-33.9955,32.314445,-18.599066,13.296828,-65.15352,13.601723,-20.954782,9.846684,-52.379826,16.761368,-2.6614902,8.095189,-30.125973,23.137745,-13.786602,6.4781704,-35.34501,10.87789,3.8089707,9.997389,-29.549341,36.00389,-1.5921545,11.323324,-31.502878,30.714388,-26.632156,7.838112,-52.914894,-2.1422095,-2.8629436,7.021138,-28.249708,22.192938
18,0.0,0.0,1.0,-469.38754,95.86145,-643.16376,-285.75876,77.08597,51.483025,-35.758484,160.96255,-54.123108,22.098555,-113.46123,-1.5369443,12.631259,9.660254,-32.187054,42.2909,-35.527996,8.254231,-66.04712,-6.432109,26.759115,9.210927,-1.8933148,62.276913,1.1305479,16.400867,-50.39614,45.225117,10.467757,23.164177,-52.24667,60.702522,-12.698161,13.739646,-47.814606,29.162212,6.97074,8.921801,-18.086182,43.732338,-19.613514,7.7174788,-45.6364,10.469692,2.2001925,7.2841516,-26.53632,26.559912,-16.827793,10.190522,-54.26306,12.120195,-21.220913,8.782816,-52.990047,14.932669,-3.59741,8.462417,-28.893562,23.80318,-12.066263,7.382534,-37.245945,20.408186,3.0573323,9.58764,-32.702717,35.474476,-3.075287,9.7582855,-31.974567,28.384285,-24.027582,7.8883734,-58.223885,7.729636,-3.8446317,8.009571,-34.638645,31.467587
